gene BB9 BB10 BB17 BB19 BB20 BB21 BB11 BB12 BB18
degP.t01	160.469	187.759	261.35	146.773	133.285	116.034	133.231	79.7555	119.861	1425	148.724
degQ.t01	183.158	211.502	311.695	409.943	433.997	319.757	234.735	109.208	177.603	1368	265.733
degS.t01	81.9917	66.8058	82.7138	97.9176	85.4608	72.8185	87.3526	81.4001	86.7961	1068	82.5841
deoA.t01	74.1142	70.3898	74.3867	134.856	130.667	98.1173	99.4066	93.216	116.846	1323	99.111
deoB.t01	107.713	117.402	127.587	419.956	427.441	202.114	125.046	104.97	175.866	1224	200.9
deoC.t01	76.3374	74.9414	74.2727	129.146	98.0766	93.1964	119.283	86.5739	100.307	780	94.6816
deoD.t01	454.886	539.552	905.823	1761.03	1597.9	778.695	584.767	178.45	367.287	720	796.488
deoR.t01	91.0532	104.952	101.217	82.5367	73.9128	61.8736	59.8562	57.6945	69.9678	759	78.1182
der.t01	102.702	86.0789	120.676	94.0177	110.555	91.2591	64.0748	64.8774	71.5549	1473	89.5329
dfp.t01	228.361	264.481	325.792	230.401	187.672	152.714	193.522	160.936	201.863	1221	216.194
dgcZ.t01	61.1151	58.4498	57.5486	38.9981	40.462	55.9447	54.7517	67.5515	54.1424	891	54.3293
dgkA.t01	138.763	146.959	203.806	483.054	398.905	258.602	546.993	160.283	228.144	369	285.057
dgoA.t01	65.8859	56.5663	48.0356	50.2785	51.7909	71.136	59.9495	98.2369	88.7738	618	65.6282
dgoD.t01	86.7788	80.7999	74.8472	60.6281	50.5085	79.7358	105.414	136.651	115.136	1149	87.8332
dgoK.t01	75.8322	74.243	65.9075	52.644	49.4173	79.6806	80.2925	121.017	106.227	879	78.3624
dgoR.t01	77.9405	74.023	61.7969	61.4954	65.2472	69.3988	100.949	128.085	104.186	690	82.5692
dgoT.t01	88.3542	73.5742	72.0774	52.0672	65.149	80.1366	106.834	127.56	106.598	1293	85.8167
dgt.t01	60.756	46.0107	57.1272	59.6466	61.6326	59.7453	55.5492	61.6392	49.4938	1518	56.8445
dhaK.t01	203.432	191.027	365.206	35.7194	39.0803	35.4454	32.7144	33.4323	47.4401	1071	109.277
dhaL.t01	221.939	211.85	331.692	40.642	39.1729	48.6699	32.4425	36.3358	44.4025	633	111.905
dhaM.t01	573.026	531.887	918.467	54.1543	57.2572	44.2354	47.9651	41.2042	43.2335	1419	256.826
dhaR.t01	45.1288	43.8765	30.3607	39.9364	34.4396	37.5004	29.2063	36.85	32.5857	1920	36.6538
diaA.t01	107.39	99.6347	134.86	92.1484	108.016	87.8573	145.091	108.7	102.89	591	109.621
dicA.t01	77.1028	94.8112	128.322	150.267	100.862	104.639	99.2291	74.2871	77.5002	408	100.78
dicB.t01	33.0942	33.7329	8.56739	22.981	13.9573	46.3986	35.4797	58.0047	34.3184	189	31.8371
dicC.t01	42.2083	39.0737	23.3656	22.4186	42.6331	56.9437	53.7034	60.4862	40.9481	231	42.4201
dicF.r01	0	0	0	0	0	0	0	0	0	53	0
dinB.t01	56.5017	58.0679	55.0309	423.331	411.842	193.184	162.72	83.7501	145.622	1056	176.672
dinD.t01	103.169	103.589	74.3649	341.196	317.617	278.745	562.362	209.263	285.981	825	252.921
dinF.t01	59.5441	62.2395	53.9745	91.0325	104.88	86.6231	75.5602	81.3326	90.6733	1380	78.4288
dinG.t01	53.5387	51.6199	47.509	75.955	86.173	64.157	65.0381	54.3357	70.4855	2151	63.2013
dinI.t01	210.886	214.905	432.235	5453.03	6950.82	3062.89	2662.84	594.319	2187.33	246	2418.81
dinJ.t01	220.851	236.863	332.946	715.582	621.243	414.24	283.578	90.8308	223.661	261	348.866
dinQ.t01	66.4317	98.9247	83.532	67.6172	50.2462	53.5721	66.8571	97.2431	59.5209	84	71.5494
djlA.t01	66.4317	72.513	63.7199	64.0785	74.7843	63.7734	78.7875	76.5451	70.3795	816	70.1125
djlB.t01	55.8249	53.5257	39.6872	28.0764	38.3004	61.0867	44.0235	62.2554	42.4879	1428	47.252
djlC.t01	56.0425	56.9825	41.0137	44.0646	31.9748	47.3623	48.145	64.1661	38.9007	1452	47.628
dkgA.t01	104.572	117.748	134.936	525.576	580.683	328.042	226.66	126.023	220.645	828	262.765
dkgB.t01	49.2708	50.3406	65.1185	55.0615	84.6498	63.7206	44.0998	47.3611	29.7485	804	54.3746
dksA.t01	481.697	464.686	865.25	341.436	320.87	240.893	286.572	100.004	223.436	456	369.427
dld.t01	120.57	135.255	190.505	372.27	291.053	206.901	190.795	102.415	141.98	1716	194.638
dmlA.t01	67.3069	72.0969	86.1472	36.9181	40.4838	42.6057	67.458	57.5994	113.976	1086	64.9546
dmlR.t01	56.4769	54.7342	58.414	45.9219	44.346	58.0676	52.5241	52.2108	45.4816	924	52.0197
dmsA.t01	48.2045	43.4206	44.3717	34.7774	25.3902	41.8127	35.9281	45.1143	38.9635	2445	39.7759
dmsB.t01	43.4609	44.1634	45.1243	26.2205	32.4405	42.3829	42.046	42.4352	31.9236	618	38.9108
dmsC.t01	46.7009	41.953	39.1482	96.4816	96.8867	67.5756	46.1791	44.1077	52.8628	864	59.0995
dmsD.t01	57.034	77.3426	60.8493	64.9203	43.179	68.8563	54.245	57.4221	76.9025	615	62.3057
dnaA.t01	127.098	126.331	162.231	271.642	248.761	165.518	190.806	140.987	194.223	1404	180.844
dnaB.t01	127.363	139.931	164.795	157.38	155.121	126.061	150.416	122.161	163.853	1416	145.231
dnaC.t01	161.696	155.015	250.126	295.854	266.175	207.632	184.906	133.236	141.171	738	199.535
dnaE.t01	66.4449	61.2899	84.6112	68.1071	68.3654	59.0347	60.2124	55.5977	65.7991	3483	65.4958
dnaG.t01	267.026	327.117	470.912	346.738	342.658	273.794	257.991	168.79	248.742	1746	300.419
dnaJ.t01	132.131	116.668	127.738	217.422	223.909	128.445	170.236	94.976	168.463	1131	153.332
dnaK.t01	582.922	601.556	736.554	2211.62	1948.7	1190.46	1756.96	488.226	1019.21	1917	1170.69
dnaN.t01	170.43	175.282	203.446	314.687	306.36	217.043	198.779	156.47	230.737	1101	219.248
dnaQ.t01	204.238	237.903	399.893	620.064	602.782	323.617	278.258	99.5504	192.171	732	328.719
dnaT.t01	103.679	104.269	114.613	186.853	166.743	126.284	119.988	84.7323	125.119	540	125.809
dnaX.t01	179.965	203.856	297.903	210.288	195.068	133.96	148.292	92.3317	141.284	1932	178.105
dosC.t01	54.9366	60.188	46.5724	68.9718	92.5721	86.1015	65.8809	75.4941	77.4816	1383	69.7999
dosP.t01	52.9665	53.2189	42.8048	44.8959	51.8792	65.2892	50.7815	70.6548	61.1457	2400	54.8485
dppA.t01	233.617	250.188	328.502	3057.57	2952.24	2057.64	3929.94	900.893	2668.87	1608	1819.94
dppB.t01	97.2728	95.2326	65.7925	126.601	150.172	135.635	182.434	144.66	176.33	1020	130.459
dppC.t01	100.98	89.4051	68.5391	118.215	105.556	105.419	133.389	129.669	151.739	903	111.435
dppD.t01	104.82	102.43	90.1404	181.824	170.679	155.724	184.167	138.968	186.351	984	146.123
dppF.t01	102.935	104.637	91.4792	512.632	537.734	359.82	353.882	192.806	380.377	1005	292.923
dps.t01	336.052	312.693	374.823	8371.94	8316.09	5428.41	2963.33	691.73	1429.04	504	3136.01
dsbA.t01	191.006	188.742	314.78	194.231	205.032	119.619	230.875	108.532	170.689	627	191.501
dsbB.t01	72.0615	68.6672	108.085	130.56	152.016	75.8375	71.5082	39.6722	54.2041	531	85.8457
dsbC.t01	127.904	111.634	146.513	122.882	117.983	122.527	111.054	104.521	115.743	711	120.085
dsbD.t01	97.5077	103.867	96.7388	82.1498	91.3486	78.8267	108.552	106.069	118.178	1698	98.1375
dsbE.t01	48.7935	44.5473	27.084	49.3978	33.7226	53.7641	51.8247	59.2154	70.9546	558	48.8115
dsbG.t01	82.9934	93.1161	71.7734	104.884	81.2212	93.2973	71.3655	81.2723	78.5085	747	84.2702
dsdA.t01	67.4583	74.5997	79.3305	69.1346	65.7661	72.4961	51.4656	58.3205	59.9894	1329	66.5068
dsdC.t01	56.3424	51.5069	63.816	33.9106	40.0198	64.9662	59.3731	54.8551	51.2507	936	52.8934
dsdX.t01	62.9256	52.95	67.2329	43.3243	55.3346	58.2966	55.5673	63.1151	56.8591	1338	57.2895
dsrA.r01	18.326	32.9357	26.8839	7.68066	12.1284	30.5043	26.0134	30.0024	38.8301	87	24.8116
dsrB.t01	43.4766	59.5064	43.7889	86.6208	87.4655	83.6396	56.324	59.7919	51.4776	189	63.5657
dtd.t01	147.704	134.275	194.703	304.741	285.474	191.52	366.668	136.505	233.544	438	221.681
dtpA.t01	123.867	132.832	168.783	142.824	146.727	100.339	94.5285	59.3327	91.0747	1503	117.812
dtpB.t01	138.62	127.92	135.732	147.394	164.616	148.353	152.873	145.812	151.491	1470	145.868
dtpC.t01	74.57	87.161	66.882	65.6531	76.3514	93.6225	102.103	106.742	102.876	1458	86.2178
dtpD.t01	47.2945	44.3248	36.2987	28.9696	36.7862	38.7734	31.6732	46.3319	51.7902	1482	40.2492
dusA.t01	78.8673	79.4336	69.1581	53.1098	58.7899	75.4789	77.1184	86.7407	69.6472	1038	72.0382
dusB.t01	188.472	197.256	304.328	207.867	199.164	104.994	174.236	97.4656	158.909	966	181.41
dusC.t01	54.5296	51.8372	28.4676	44.0544	47.3045	53.5547	54.2006	62.842	57.4439	948	50.4705
dut.t01	210.322	210.821	285.26	212.481	223.298	133.099	259.734	152.532	223.733	456	212.364
dxr.t01	83.2477	76.9015	94.2413	118.208	110.189	81.3582	104.268	65.8806	78.2324	1197	90.2808
dxs.t01	221.159	249.55	390.54	283.535	261.952	175.154	177.675	104.323	153.407	1863	224.144
eamA.t01	52.0552	52.612	54.7742	61.0677	63.701	76.4111	54.3904	62.6792	58.7059	900	59.5996
eamB.t01	41.1939	27.7769	37.3293	23.5808	23.6277	46.5076	33.7849	31.9095	33.5523	588	33.2514
ebgA.t01	86.2427	86.5041	78.0621	59.6276	66.012	78.4908	94.9048	109.629	100.134	3093	84.4008
ebgC.t01	86.804	87.2357	40.7808	40.093	56.2757	72.3085	102.075	110.141	74.7712	450	74.4983
ebgR.t01	107.5	112.185	110.801	71.9828	67.7353	83.7252	107.587	111.723	128.125	984	100.152
ecnA.t01	59.3748	56.2847	87.1018	96.7855	93.5137	76.924	49.8933	68.9719	61.1296	126	72.2199
ecnB.t01	113.466	155.453	129.735	5898.04	5497.17	4236.31	4167.09	978.28	1548.92	147	2524.94
eco.t01	492.829	606.335	1127.32	905.305	848.379	575.986	409.848	153.856	341.552	489	606.823
ecpA.t01	65.5973	63.229	55.0761	53.696	42.769	64.7574	75.8379	79.9044	77.9058	588	64.3081
ecpB.t01	60.7716	53.0036	49.2145	50.4409	31.2818	65.8856	65.0269	69.679	66.2514	669	56.8395
ecpC.t01	65.934	65.4528	51.852	47.881	61.1269	73.4067	69.4857	86.9097	66.3874	2526	65.3818
ecpD.t01	72.064	68.6721	73.9797	73.8738	70.1735	90.891	64.6501	85.1017	70.2768	1644	74.4092
ecpE.t01	61.839	68.7133	74.3953	55.2149	54.663	76.4371	47.9818	77.4403	62.3378	711	64.3358
ecpR.t01	76.2628	71.7563	36.2266	49.1835	44.3373	64.8192	82.9699	82.1487	68.3646	591	64.0077
eda.t01	59.4112	59.5844	74.5443	62.19	49.5809	52.8403	60.5808	48.5498	59.3556	642	58.5152
edd.t01	96.957	91.1648	147.943	121.511	117.338	85.7753	71.8861	60.7558	70.0998	1812	95.9368
efeB.t01	74.3861	81.6032	126.733	70.6566	62.3534	65.4942	87.3134	61.803	76.063	1272	78.4895
efeO.t01	63.7679	66.3641	89.0006	41.0231	39.1323	50.7371	50.6046	49.0299	56.3036	1128	56.2181
efp.t01	389.451	469.987	801.209	635.808	663.125	407.412	338.24	164.644	314.109	567	464.887
elaA.t01	53.0922	46.5163	47.1206	53.8768	48.3429	60.9398	48.9862	51.3135	38.9007	462	49.8988
elaB.t01	43.6866	45.8839	34.1016	483.693	377.01	311.467	158.054	86.6056	148.818	306	187.702
elaD.t01	48.1667	60.287	53.737	61.6116	59.6362	63.0243	62.6581	55.0571	48.8336	1212	57.0013
elbB.t01	204.499	213.481	280.051	277.913	267.826	191.251	152.005	94.7545	133.062	654	201.649
elfA.t01	54.3945	52.1345	48.6437	42.6917	24.0995	39.9577	36.4776	57.4929	38.2864	540	43.7976
elfC.t01	53.117	50.9516	42.4713	29.6086	41.7849	47.8224	44.6013	48.4887	38.7566	2601	44.1781
elfD.t01	42.8901	39.185	47.4135	23.321	35.5731	24.4908	34.388	48.9496	39.4606	702	37.2969
elfG.t01	47.1792	55.85	42.501	37.4352	36.4531	47.6196	42.7322	47.2524	46.4308	1071	44.8282
emrA.t01	61.9489	57.4669	58.5913	70.7809	73.3131	54.9879	61.5972	62.3068	56.9084	1173	61.989
emrB.t01	62.5966	52.8769	49.8011	51.1258	49.8217	56.081	50.7064	60.7383	57.3353	1539	54.5648
emrD.t01	96.562	100.954	116.148	121.661	111.898	100.585	128.879	138.537	148.356	1185	118.176
emrE.t01	71.4497	66.6874	59.4314	39.1299	57.0362	68.6079	59.908	76.2637	43.8255	333	60.26
emrK.t01	54.947	61.6038	57.4986	34.1572	35.9579	52.7365	51.5599	68.276	55.6071	1164	52.4827
emrY.t01	57.2175	58.8348	61.6084	41.3565	43.7654	50.4579	55.9895	61.5564	51.9793	1539	53.6406
emtA.t01	73.7461	78.307	89.0756	54.8659	47.9884	46.7577	55.4697	32.9161	32.899	612	56.8917
endA.t01	74.9197	75.1764	58.1929	49.3141	30.3038	53.1297	67.7197	92.819	94.0938	708	66.1854
eno.t01	443.177	445.803	694.591	658.315	596.223	340.739	221.006	117.94	190.574	1299	412.041
entA.t01	63.538	74.3203	97.0626	80.7318	71.3334	85.4196	86.1772	64.8699	95.8744	747	79.9252
entB.t01	83.4773	74.3068	99.3937	43.0292	41.8132	65.0895	55.2944	73.0129	69.6117	858	67.2254
entC.t01	84.4735	77.9702	103.421	64.7762	43.5168	74.6673	67.0709	72.7234	75.0332	1176	73.7391
entD.t01	67.8388	74.7497	67.2147	43.3104	59.1869	73.2078	57.9052	87.0812	57.446	621	65.3267
entE.t01	108.978	102.272	187.509	52.1591	42.901	57.5139	86.5264	76.952	89.3308	1611	89.3492
entF.t01	72.1262	79.6069	84.9985	45.9593	44.6223	64.4105	62.5093	75.078	69.1307	3882	66.4935
entH.t01	71.2455	63.3296	61.2754	54.8778	54.3726	47.102	48.5918	59.0431	69.5227	414	58.8178
entS.t01	62.4489	66.9396	47.6034	53.1476	46.8121	75.1715	52.2624	65.3933	84.3609	1251	61.5711
envC.t01	145.371	148.273	142.361	130.727	120.591	110.349	124.534	131.583	160.546	1260	134.926
envY.t01	76.6921	79.0619	85.7076	64.0156	57.005	84.6467	68.2007	88.2563	75.367	762	75.4392
envZ.t01	131.889	130.246	184.436	164.091	151.945	115.045	152.463	132.729	176.276	1353	148.791
epd.t01	204.104	216.661	318.908	230.273	228.965	160.522	159.095	124.73	137.513	1020	197.864
epmA.t01	98.1897	108.698	114.057	105.05	105.913	122.111	141.416	124.152	129.602	978	116.576
epmB.t01	101.726	101.501	103.858	110.071	109.038	120.993	116.974	129.817	127.118	1029	113.455
epmC.t01	67.9116	77.3764	97.9866	81.8536	93.8569	63.2626	61.377	57.4453	66.4567	549	74.1696
eptA.t01	85.4548	89.8925	67.6323	59.3429	65.0388	84.9252	71.9921	121.264	86.1404	1644	81.2982
eptB.t01	133.769	133.067	116.966	91.2283	79.2001	112.999	161.499	155.357	158.369	1692	126.939
eptC.t01	121.653	116.872	188.008	144.511	138.742	92.0293	110.746	87.3081	94.1381	1734	121.556
era.t01	69.579	72.5839	78.6384	87.3993	75.5079	62.4052	48.5717	45.283	49.5173	906	65.4984
erpA.t01	86.3834	98.0052	133.502	116.212	119.79	123.747	100.099	77.6165	68.1518	345	102.612
esrE.r01	38.9343	35.8176	44.2648	62.3139	50.944	30.678	57.5437	51.9117	71.3179	252	49.3029
essD.t01	65.8639	53.0631	68.3011	55.6848	89.5591	93.484	41.9104	65.5396	86.3322	216	68.8598
essQ.t01	35.2031	49.415	48.3105	44.0838	19.5402	32.5858	30.6567	65.2553	21.2702	216	38.4801
etk.t01	51.6495	53.0448	52.9599	34.8509	41.6069	46.0274	44.6583	50.8427	44.1755	2181	46.6462
etp.t01	51.4442	51.1222	53.1293	35.13	26.753	41.5596	32.8158	44.1046	30.8347	447	40.7659
eutA.t01	47.0394	47.2976	32.4206	42.8345	32.6922	51.5292	35.4627	58.8796	53.9937	1404	44.6833
eutB.t01	117.961	120.654	174.103	157.365	153.653	116.233	125.854	86.8041	123.421	1362	130.672
eutC.t01	57.7306	53.7264	51.057	69.9822	49.3125	51.4559	45.5917	62.6962	55.3906	888	55.2159
eutD.t01	44.3782	45.9958	33.2586	37.2875	33.8927	53.2114	42.1989	61.2657	53.4137	1017	44.9892
eutE.t01	48.6991	44.8485	39.9811	34.9815	38.4541	44.4614	40.2985	56.9329	58.7097	1404	45.263
eutG.t01	43.72	41.3651	35.2864	40.7793	35.2315	51.0884	42.8982	62.2697	56.1899	1188	45.4254
eutH.t01	53.4752	53.3031	44.8688	44.5206	45.0045	57.2698	46.0434	65.6713	51.3202	1227	51.2752
eutJ.t01	44.6175	42.536	17.841	32.3331	42.0219	46.8712	46.9677	62.2605	50.3705	837	42.8688
eutK.t01	47.0009	31.1706	38.425	41.3468	24.5715	39.1529	44.8383	50.1386	46.3915	501	40.3373
eutL.t01	53.7028	47.4311	28.6229	35.1827	33.0407	48.9516	52.9595	60.5792	45.0429	660	45.057
eutM.t01	49.2241	46.2948	25.0902	27.2742	37.6846	45.9189	68.1401	58.9099	56.0738	294	46.0678
eutN.t01	54.508	51.9852	56.8482	40.6035	29.3103	55.6898	51.2238	63.336	79.2942	288	53.6443
eutP.t01	53.9118	59.099	50.6011	39.3274	41.4007	31.9715	53.9597	61.1608	55.7406	480	49.6858
eutQ.t01	51.8874	52.961	33.0613	47.1179	41.836	44.7079	46.6865	59.2295	57.7473	702	48.3594
eutR.t01	62.7192	65.3764	63.3889	59.0164	63.6308	72.1025	61.7711	68.1825	73.6599	1053	65.5386
eutS.t01	50.7363	65.2391	50.3334	35.7974	36.1144	57.693	59.872	48.5302	58.7166	336	51.448
eutT.t01	44.9996	49.9842	40.5033	34.0758	37.4034	47.6469	47.5402	53.8924	51.2615	804	45.2564
evgA.t01	363.442	406.748	526.288	866.238	810.107	412.2	339.781	130.273	269.159	615	458.248
evgS.t01	129.212	149.15	194.833	236.544	234.237	162.259	154.838	86.6738	130.053	3594	164.2
exbB.t01	325.463	335.077	648.429	197.965	218.451	125.119	312.361	176.521	374.499	735	301.543
exbD.t01	104.65	96.1861	133.458	61.567	49.1256	72.8611	100.742	101.064	129.419	426	94.3414
exoX.p01	0	0	0	0	0	0	0	0	0	663	0
exoX.t01	65.4836	75.3087	99.3197	80.3776	55.4375	69.4404	78.0052	56.7387	75.2073	663	72.8132
exuR.t01	221.847	227.352	340.148	393.018	384.315	276.213	214.137	135.915	206.606	777	266.617
exuT.t01	78.3049	85.5684	73.4115	92.2978	79.6892	88.4707	119.204	99.0285	102.846	1419	90.9801
eyeA.r01	25.3462	38.2054	50.3762	40.093	49.2412	30.7696	50.2925	52.8184	41.4394	75	42.0647
fabA.t01	109.174	131.814	205.568	98.4945	70.4802	70.0319	77.1991	64.4343	73.9432	519	100.127
fabB.t01	255.732	251.398	433.064	294.432	257.671	160.18	187.687	76.0038	155.603	1221	230.197
fabD.t01	632.996	696.478	1097.48	470.986	501.867	267.869	232.265	96.1204	246.138	930	471.356
fabF.t01	1150.49	1430.74	2573.57	1205.7	1321.65	811.325	652.682	249.994	614.063	1242	1112.25
fabG.t01	1364.59	1573.44	2378.31	1305.52	1509.78	771.595	678.093	231.921	693.844	735	1167.45
fabH.t01	534.024	541.093	818.105	444.428	433.939	240.69	210.782	87.6508	178.613	954	387.703
fabI.t01	395.209	477.931	763.214	475.332	415.47	257.096	223.628	92.0472	184.796	789	364.969
fabR.t01	249.261	255.587	414.804	313.743	282.518	150.821	306.826	108.048	213.745	648	255.039
fabZ.t01	120.895	134.159	173.208	159.361	116.47	101.216	117.276	71.9895	111.126	456	122.855
fadA.t01	40.9864	33.1713	39.2598	76.3513	65.7214	53.7278	83.3167	72.0486	77.432	1164	60.2239
fadB.t01	48.6372	35.3596	48.306	133.033	125.432	85.8282	266.007	95.9671	155.984	2190	110.506
fadD.t01	49.0645	52.8978	41.404	47.3618	44.4348	53.4498	68.3095	53.5302	52.8973	1686	51.4833
fadE.t01	44.0161	36.0666	42.5321	114.444	112.422	73.5733	96.5397	60.1984	90.141	2445	74.437
fadH.t01	70.5851	78.2345	65.1401	71.0746	67.9406	79.3243	135.384	110.529	108.491	2019	87.4114
fadI.t01	52.715	54.3684	49.6791	88.8153	91.6197	85.8134	114.766	69.0294	76.6863	1311	75.9436
fadJ.t01	58.5771	56.206	50.0743	72.0398	65.9993	66.1116	68.8542	67.0287	66.2729	2145	63.4626
fadK.t01	41.4767	37.4921	28.4019	40.8761	38.9736	38.6722	35.4724	44.9159	46.9299	1647	39.2456
fadL.t01	115.418	125.108	176.159	156.466	142.158	107.126	198.145	87.2932	92.4034	1341	133.364
fadM.t01	66.5469	67.6853	36.0732	62.3837	59.502	94.2752	79.8294	74.4235	67.7336	399	67.6059
fadR.t01	251.163	297.783	525.502	202.785	233.505	138.944	186.152	77.8371	115.235	720	225.434
fau.t01	89.8042	104.647	116.339	87.3308	83.6063	93.1074	93.4396	104.934	129.468	549	100.297
fbaA.t01	3714.72	3912.01	5976.18	4792.14	5351.4	2405.48	2028.54	462.473	1617.41	1080	3362.26
fbaB.t01	81.4709	91.8399	120.114	1277.42	1162.89	924.183	923.382	346.92	566.822	1053	610.56
fbp.t01	467.124	498.649	805.566	831.258	800.267	513.173	387.808	192.396	414.719	999	545.662
fdhD.t01	61.3951	51.1066	42.0665	72.1098	73.5919	67.2393	78.5946	90.1368	74.5314	834	67.8635
fdhE.t01	66.7943	62.4689	74.0941	54.7866	55.9731	60.9188	80.5761	88.691	96.9148	930	71.2464
fdhF.t01	73.169	67.0329	42.5498	55.2959	55.2637	73.6472	65.7533	101.36	89.6454	2148	69.302
fdnG.t01	51.4232	49.825	41.083	32.3914	35.3108	50.6517	45.623	60.107	65.0373	3048	47.9391
fdnH.t01	40.5346	44.6	39.0324	34.3547	34.5762	56.0632	35.4226	52.6726	67.3353	885	44.9546
fdnI.t01	45.8505	54.8765	44.291	32.6957	38.184	43.4021	51.5229	61.9332	66.5312	654	48.8097
fdoG.t01	425.633	418.001	756.339	487.694	491.329	247.98	160.663	110.302	200.501	3051	366.493
fdoH.t01	69.9459	72.4284	89.2602	67.7097	66.6054	63.8903	83.1711	78.9303	72.8767	903	73.8687
fdoI.t01	96.996	68.2561	107.214	84.8405	90.4194	74.5655	85.9295	84.5928	99.2218	636	88.0039
fdrA.t01	57.9025	66.7822	44.4395	46.7712	43.2274	65.4407	53.7197	75.6847	53.1441	1668	56.3458
fdx.t01	85.5946	96.5795	121.014	66.1257	112.53	74.5201	60.6204	53.4654	52.2819	336	80.3036
feaB.t01	48.3214	51.0997	43.0597	43.8796	44.1999	57.0007	40.1781	56.2986	58.9161	1500	49.2171
feaR.t01	56.8544	59.0634	53.6171	65.6417	78.8077	74.6315	93.4426	70.5004	68.9067	906	69.0517
fecA.t01	580.801	602.937	1202.99	321.822	258.46	196.032	281.566	148.602	294.028	2325	431.916
fecB.t01	405.143	398.475	762.099	193.324	216.565	124.842	182.865	118.855	203.815	903	289.554
fecC.t01	317.104	348.352	603.139	188.459	160.37	112.036	156.398	111.46	171.379	999	240.966
fecD.t01	104.702	109.062	149.083	77.5048	87.1038	91.7541	71.7338	80.5412	97.0046	957	96.4988
fecE.t01	313.075	379.536	607.214	188.371	168.992	120.194	144.394	111.398	190.728	768	247.1
fecI.t01	104.904	91.8082	116.152	72.9663	75.4655	93.9445	104.535	115.303	117.267	522	99.1496
fecR.t01	102.267	107.453	154.833	69.6935	79.2667	75.4726	117.033	103.713	167.424	954	108.573
feoA.t01	119.954	123.162	139.671	72.5368	67.1051	85.5273	97.0557	116.907	85.3444	228	100.807
feoB.t01	106.428	100.573	114.752	66.4045	67.7847	75.4829	97.1773	118.231	113.422	2322	95.5839
feoC.t01	193.797	225.182	337.056	162.825	203.317	149.466	292.489	132.81	168.768	237	207.301
fepA.t01	88.2198	83.7501	121.389	43.9067	52.8134	72.6504	75.7417	75.8733	74.2273	2241	76.5079
fepB.t01	86.9523	98.2083	112.611	51.1462	43.5519	70.2926	66.0407	68.5403	80.7665	957	75.3456
fepC.t01	65.9808	69.7038	57.7669	45.6533	48.4912	56.8446	60.1949	73.7603	74.5195	816	61.435
fepD.t01	70.9011	79.4045	103.116	54.355	49.6962	48.7951	75.3136	68.9334	78.3881	1005	69.8781
fepE.t01	65.7016	69.9927	51.087	44.9308	40.6311	72.8539	58.6894	80.1829	53.1458	1134	59.6906
fepG.t01	71.6344	84.6204	71.7486	42.7309	52.7762	56.9377	61.0297	74.467	77.4302	993	65.9306
fes.t01	74.2689	70.9801	88.6863	49.1581	46.3409	61.0021	68.2133	75.3031	82.6722	1203	68.5139
fetA.t01	126.351	144.961	149.664	124.428	135.917	125.257	97.5437	96.4731	110.016	678	123.401
fetB.t01	71.4632	82.013	60.8943	47.9746	59.9733	84.6164	67.379	88.3849	65.6587	780	69.8175
ffh.t01	97.205	99.5634	159.836	96.7738	91.2879	80.9057	77.7281	56.6143	84.7282	1362	93.8492
ffs.r01	95.7476	101.797	112.052	159.727	77.1323	80.9726	233.081	106.671	133.943	114	122.347
fhlA.t01	62.6783	68.534	52.0101	95.9418	111.912	109.281	77.4103	84.9022	83.911	2079	82.9534
fhuA.t01	332.404	386.842	833.671	80.7727	88.3226	55.739	304.766	132.002	276.881	2244	276.822
fhuB.t01	45.3649	38.9785	44.7293	33.8658	31.217	44.3389	42.8615	53.9061	48.5863	1983	42.6498
fhuC.t01	44.1085	47.3977	41.7096	41.8683	39.0069	36.8715	53.2546	51.296	59.2669	798	46.0867
fhuD.t01	61.3903	66.168	95.1066	41.998	42.041	38.203	60.208	62.623	64.0003	891	59.082
fhuE.t01	59.2495	68.2006	76.3202	56.0662	53.2403	56.2177	58.7894	47.1422	51.4599	2190	58.5207
fhuF.t01	321.608	339.472	693.209	154.562	139.976	108.951	372.997	180.475	333.968	789	293.913
fic.t01	55.525	47.9944	52.5125	105.275	81.6604	81.3251	85.3499	98.5417	81.3461	603	76.6144
fieF.t01	88.1455	72.9837	92.2488	151.329	172.745	122.669	122.714	114.876	104.452	903	115.796
fimA.t01	86.2299	84.8139	74.3911	129.931	105.068	117.067	90.9967	119.086	103.377	549	101.218
fimB.t01	78.7112	80.3074	82.6476	126.884	109.367	127.633	147.903	130.88	112.943	603	110.808
fimC.t01	102.203	111.4	114.244	132.539	148.974	119.2	131.042	116.743	107.768	726	120.457
fimD.t01	71.7394	67.4788	54.5135	53.7209	52.1516	90.6635	94.5964	115.439	90.6494	2637	76.7725
fimE.t01	77.2425	74.3949	71.725	66.0382	54.791	76.1509	106.145	110.385	85.1061	597	80.2199
fimF.t01	84.9956	58.2794	38.6258	61.3476	61.6012	79.097	95.1864	111.903	69.2184	531	73.3616
fimG.t01	75.5569	74.4778	68.5391	78.2239	78.5096	112.639	90.1407	107.114	97.3248	504	86.9472
fimH.t01	75.5144	79.8855	69.7345	76.7747	89.3914	110.914	95.0526	114.026	82.9028	903	88.2439
fimI.t01	90.8467	107.32	89.6244	104.564	120.498	131.198	114.866	107.593	132.126	540	110.959
fis.t01	377.22	421.851	696.641	407.793	372.447	202.8	345.161	109.185	233.404	297	351.834
